playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,MIN,PTS,ORB,DRB,AST,STL,BLK,TO,FGM,FGA,FTM,FTA,uPER,PER
thomala01w,6,0,SAS,WNBA,21,12,505,185,18,50,68,22,7,8,33,0,161,69,49,44,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,185,18,50,22,7,8,33,0,0,0,0,0.4289108825958241,0.4289108825958241
thomala01w,7,0,SAS,WNBA,19,0,369,157,27,55,82,22,14,7,27,0,124,56,59,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,157,27,55,22,14,7,27,0,0,0,0,0.5647696323910669,0.5647696323910669
thomala01w,8,0,LAS,WNBA,27,7,487,208,27,34,61,32,9,7,29,0,174,77,46,38,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,208,27,34,32,9,7,29,0,0,0,0,0.5258726791401914,0.5258726791401914
thomala01w,9,1,DET,WNBA,7,0,40,8,2,3,5,1,1,1,2,0,15,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,2,3,1,1,1,2,0,0,0,0,0.28249992937501767,0.28249992937501767
thomala01w,9,2,MIN,WNBA,13,0,147,47,8,17,25,3,2,0,18,0,38,19,9,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,47,8,17,3,2,0,18,0,0,0,0,0.3040816119672373,0.3040816119672373
thomast01w,1,0,POR,WNBA,32,31,863,163,48,78,126,101,54,15,68,0,163,58,74,44,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,163,48,78,101,54,15,68,0,0,0,0,0.37311702928021984,0.37311702928021984
thomast01w,2,0,POR,WNBA,32,1,413,59,31,39,70,41,30,10,40,0,60,22,35,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,59,31,39,41,30,10,40,0,0,0,0,0.3230024134866244,0.3230024134866244
thomast01w,3,0,POR,WNBA,32,6,621,143,34,60,94,67,42,12,36,0,148,51,61,31,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,143,34,60,67,42,12,36,0,0,0,0,0.43446054050788185,0.43446054050788185
thomast01w,4,2,DET,WNBA,11,0,82,15,5,11,16,5,9,1,6,0,16,5,11,4,5,1,0,4,0,13,0,0,3,3,0,1,0,1,1,1,0,0,0,0,0,0,82,15,5,11,5,9,1,6,0,0,0,0,0.3756097102914987,0.3756097102914987
thomast01w,4,1,PHO,WNBA,19,1,187,46,10,17,27,10,11,8,10,0,46,15,16,10,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,46,10,17,10,11,8,10,0,0,0,0,0.4122994431925431,0.4122994431925431
thomast01w,5,0,DET,WNBA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
thomast01w,6,1,DET,WNBA,17,0,133,12,10,10,20,8,8,3,3,0,12,2,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,12,10,10,8,8,3,3,0,0,0,0,0.2857142642320102,0.2857142642320102
thomast01w,6,2,MIN,WNBA,1,0,3,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0.3333322222259259,0.3333322222259259
thompal01w,1,0,IND,WNBA,31,26,792,310,48,109,157,41,24,4,53,0,255,131,42,30,40,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,310,48,109,41,24,4,53,0,0,0,0,0.49532827657413797,0.49532827657413797
thompal01w,2,0,IND,WNBA,22,7,381,186,21,42,63,25,9,7,22,0,174,76,23,17,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,186,21,42,25,9,7,22,0,0,0,0,0.6097112700863183,0.6097112700863183
thompal01w,3,0,IND,WNBA,18,2,314,97,12,30,42,14,7,2,18,0,109,39,17,12,29,7,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,314,97,12,30,14,7,2,18,0,0,0,0,0.3802547649600394,0.3802547649600394
thompal01w,5,0,SEA,WNBA,23,2,182,52,8,16,24,9,6,0,7,0,54,24,2,1,16,3,0,8,0,83,39,6,9,15,6,2,1,7,6,33,15,3,3,12,6,0,182,52,8,16,9,6,0,7,0,0,0,0,0.3868131655597162,0.3868131655597162
thompal01w,6,0,SEA,WNBA,30,1,329,83,10,35,45,14,4,4,18,0,81,32,16,12,22,7,0,1,0,10,2,0,3,3,0,0,0,0,0,4,1,0,0,1,0,0,329,83,10,35,14,4,4,18,0,0,0,0,0.31762916967692495,0.31762916967692495
thompti01w,1,0,HOU,WNBA,32,32,1087,540,68,177,245,48,47,25,84,0,407,191,123,103,132,55,0,6,6,233,76,17,31,48,10,5,5,10,19,62,25,18,17,23,9,0,1087,540,68,177,48,47,25,84,0,0,0,0,0.622539092708932,0.622539092708932
thompti01w,2,0,HOU,WNBA,30,30,1102,579,84,149,233,58,29,22,87,0,528,199,163,137,150,44,0,2,2,68,29,4,8,12,7,1,0,10,5,20,11,5,4,5,3,0,1102,579,84,149,58,29,22,87,0,0,0,0,0.63929219020606,0.63929219020606
thompti01w,3,0,HOU,WNBA,29,29,1052,485,67,150,217,62,25,20,92,0,408,176,113,93,108,40,0,3,3,128,43,9,15,24,4,6,3,2,12,44,16,10,7,12,4,0,1052,485,67,150,62,25,20,92,0,0,0,0,0.5626425802030173,0.5626425802030173
thompti01w,4,0,HOU,WNBA,28,28,974,472,39,126,165,47,18,23,69,0,426,176,104,81,114,39,0,3,3,106,45,3,11,14,5,2,6,6,9,46,18,7,6,13,3,0,974,472,39,126,47,18,23,69,0,0,0,0,0.5709445526597069,0.5709445526597069
thompti01w,5,0,HOU,WNBA,26,26,943,520,44,113,157,48,22,23,70,0,448,180,147,116,108,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,520,44,113,48,22,23,70,0,0,0,0,0.6444326548840651,0.6444326548840651
thompti01w,6,0,HOU,WNBA,15,15,439,152,17,40,57,22,12,4,32,0,150,62,21,16,40,12,0,5,5,168,69,10,18,28,6,2,6,9,15,57,28,14,10,10,3,0,439,152,17,40,22,12,4,32,0,0,0,0,0.41435078782800033,0.41435078782800033
thompti01w,7,0,HOU,WNBA,21,21,696,392,31,87,118,47,20,13,52,0,304,139,92,74,96,40,0,2,2,63,27,3,2,5,3,2,1,5,7,21,8,9,9,5,2,0,696,392,31,87,47,20,13,52,0,0,0,0,0.6721264271246202,0.6721264271246202
thompti01w,8,0,HOU,WNBA,34,34,1234,639,65,164,229,94,29,23,112,0,495,208,205,171,130,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,639,65,164,94,29,23,112,0,0,0,0,0.6221231716197474,0.6221231716197474
thompti01w,9,0,HOU,WNBA,30,29,1074,542,48,160,208,64,33,20,112,0,456,188,128,110,139,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,542,48,160,64,33,20,112,0,0,0,0,0.5852886351462884,0.5852886351462884
thompti01w,10,0,LAS,WNBA,34,34,1182,441,46,153,199,78,26,24,94,0,395,152,98,85,141,52,0,6,6,218,91,16,26,42,17,5,4,15,16,74,28,24,23,26,12,0,1182,441,46,153,78,26,24,94,0,0,0,0,0.46793569824081477,0.46793569824081477
thorbsh01w,7,0,MIN,WNBA,22,0,141,16,4,14,18,19,4,2,14,0,27,5,8,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,16,4,14,19,4,2,14,0,0,0,0,0.2411347346712954,0.2411347346712954
thorbsh01w,8,0,SEA,WNBA,2,0,8,2,0,1,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,2,0,0,0,0,0.03749995312505857,0.03749995312505857
thorner01w,4,0,NYL,WNBA,23,0,181,44,3,8,11,16,4,1,13,0,42,13,10,10,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,44,3,8,16,4,1,13,0,0,0,0,0.31215467888648185,0.31215467888648185
thorner01w,5,0,NYL,WNBA,17,1,156,34,0,8,8,8,4,1,9,0,45,12,2,1,31,9,0,2,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,156,34,0,8,8,4,1,9,0,0,0,0,0.2589743423734396,0.2589743423734396
thorner01w,6,0,NYL,WNBA,21,0,203,56,4,10,14,13,4,0,7,0,54,21,4,4,29,10,0,2,0,10,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,203,56,4,10,13,4,0,7,0,0,0,0,0.3536945638574106,0.3536945638574106
thorner01w,7,0,NYL,WNBA,27,1,378,166,9,29,38,33,6,1,21,0,132,55,31,28,65,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,166,9,29,33,6,1,21,0,0,0,0,0.529100515103161,0.529100515103161
thorner01w,8,0,NYL,WNBA,29,29,883,281,17,70,87,73,25,1,48,0,245,104,34,25,123,48,0,3,3,74,13,1,8,9,6,2,0,3,1,11,5,0,0,8,3,0,883,281,17,70,73,25,1,48,0,0,0,0,0.4132502784456367,0.4132502784456367
thorner01w,9,0,NYL,WNBA,32,5,380,101,2,18,20,36,7,2,20,0,106,36,11,10,71,19,0,6,0,62,24,0,2,2,6,1,0,5,1,12,7,7,6,7,4,0,380,101,2,18,36,7,2,20,0,0,0,0,0.34947367501385074,0.34947367501385074
thorner01w,10,0,CHI,WNBA,34,0,577,211,13,40,53,53,20,0,31,0,170,72,33,30,92,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,211,13,40,53,20,0,31,0,0,0,0,0.47504331932333943,0.47504331932333943
threaro01w,1,0,SEA,WNBA,20,7,377,155,10,22,32,18,13,3,30,0,157,60,35,23,37,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,155,10,22,18,13,3,30,0,0,0,0,0.45782492154310556,0.45782492154310556
tilliic01w,5,0,DET,WNBA,31,1,287,83,13,26,39,13,9,8,23,0,74,35,12,7,18,6,0,3,0,18,2,0,1,1,1,0,0,1,3,1,1,0,0,0,0,0,287,83,13,26,13,9,8,23,0,0,0,0,0.37247385461763566,0.37247385461763566
tilliic01w,7,0,NYL,WNBA,25,0,256,86,21,34,55,11,10,4,22,0,89,32,22,16,29,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,86,21,34,11,10,4,22,0,0,0,0,0.44492185762024,0.44492185762024
tilliic01w,8,2,DET,WNBA,8,1,26,4,2,5,7,1,0,0,7,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,2,5,1,0,0,7,0,0,0,0,0.03461537130178028,0.03461537130178028
tilliic01w,8,1,LAS,WNBA,3,0,8,0,0,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,4,0,0,0,0,-0.4624994218757227,-0.4624994218757227
timmsmi01w,1,0,PHO,WNBA,8,8,176,30,2,14,16,18,15,2,18,0,30,11,4,4,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,30,2,14,18,15,2,18,0,0,0,0,0.29886361938274886,0.29886361938274886
timmsmi01w,2,0,PHO,WNBA,21,18,408,98,11,34,45,87,21,2,42,0,110,38,10,8,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,98,11,34,87,21,2,42,0,0,0,0,0.4507352830702137,0.4507352830702137
tolivkr01w,10,0,CHI,WNBA,27,0,386,205,6,31,37,51,10,3,44,0,159,72,23,21,90,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,205,6,31,51,10,3,44,0,0,0,0,0.6178756316612531,0.6178756316612531
torniel01w,1,0,DET,WNBA,32,32,869,330,41,69,110,82,29,13,68,0,241,122,93,85,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,330,41,69,82,29,13,68,0,0,0,0,0.5010356674219141,0.5010356674219141
torniel01w,2,0,DET,WNBA,32,32,777,307,28,49,77,56,19,14,59,0,249,111,71,63,49,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,307,28,49,56,19,14,59,0,0,0,0,0.47786357171346755,0.47786357171346755
torrele01w,2,0,MIA,WNBA,2,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,2,0,2,2,0,0,0,1,0,0,0,2,2,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,-0.24999968750039064,-0.24999968750039064
traviti01w,1,0,CHA,WNBA,32,12,574,173,24,57,81,26,31,4,32,0,158,70,28,21,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,173,24,57,26,31,4,32,0,0,0,0,0.4109756025962438,0.4109756025962438
tremich01w,1,0,IND,WNBA,25,3,318,50,6,25,31,51,10,1,30,0,51,18,16,10,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,50,6,25,51,10,1,30,0,0,0,0,0.294654078784463,0.294654078784463
turneba01w,7,0,SEA,WNBA,34,9,622,216,26,60,86,48,13,6,47,0,159,71,77,64,40,10,0,3,0,53,7,2,6,8,5,1,2,0,1,9,3,0,0,3,1,0,622,216,26,60,48,13,6,47,0,0,0,0,0.4376205717424345,0.4376205717424345
turneba01w,8,0,HOU,WNBA,22,2,263,92,9,33,42,20,8,4,21,0,72,29,41,27,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,92,9,33,20,8,4,21,0,0,0,0,0.45323192193034517,0.45323192193034517
turneba01w,9,0,CON,WNBA,34,6,663,273,23,85,108,52,12,14,40,0,192,80,89,69,118,44,0,3,0,57,16,3,7,10,1,0,1,3,6,22,5,2,2,14,4,0,663,273,23,85,52,12,14,40,0,0,0,0,0.5318250296858971,0.5318250296858971
turneba01w,10,0,CON,WNBA,7,0,144,28,4,11,15,14,5,0,4,0,39,8,10,8,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,28,4,11,14,5,0,4,0,0,0,0,0.34097219854359734,0.34097219854359734
tuvicsl01w,2,0,PHO,WNBA,30,0,325,54,18,45,63,17,16,17,28,0,42,13,59,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,54,18,45,17,16,17,28,0,0,0,0,0.3141538364875743,0.3141538364875743
tuvicsl01w,3,0,PHO,WNBA,26,1,320,86,11,52,63,11,9,9,31,0,77,30,32,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,86,11,52,11,9,9,31,0,0,0,0,0.3353124895214848,0.3353124895214848
tuvicsl01w,4,0,PHO,WNBA,17,14,365,127,31,36,67,12,10,15,32,0,116,45,46,37,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,127,31,36,12,10,15,32,0,0,0,0,0.4506849191593173,0.4506849191593173
tuvicsl01w,5,0,PHO,WNBA,33,26,691,91,25,98,123,32,25,37,41,0,99,37,24,17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,91,25,98,32,25,37,41,0,0,0,0,0.2762662767544678,0.2762662767544678
udokamf01w,4,0,HOU,WNBA,25,3,251,80,22,29,51,4,4,2,21,0,64,32,23,16,1,0,0,1,0,6,1,0,1,1,0,0,0,2,2,0,0,2,1,0,0,0,251,80,22,29,4,4,2,21,0,0,0,0,0.37091631988381196,0.37091631988381196
udokamf01w,5,0,LAS,WNBA,3,0,19,1,2,1,3,0,0,0,1,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,1,0,0,0,1,0,0,0,0,0.08947363711913835,0.08947363711913835
ujhelpe01w,4,0,DET,WNBA,14,0,68,4,3,9,12,3,0,1,10,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,3,9,3,0,1,10,0,0,0,0,0.041176464532872846,0.041176464532872846
umoh-it01w,4,0,HOU,WNBA,3,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
valdeam01w,1,0,HOU,WNBA,22,0,171,57,3,18,21,13,8,4,13,0,60,20,6,6,29,11,0,3,0,16,9,1,3,4,0,1,0,0,0,5,2,4,4,3,1,0,171,57,3,18,13,8,4,13,0,0,0,0,0.44736839489073715,0.44736839489073715
vangomi01w,1,0,POR,WNBA,28,1,199,69,16,26,42,5,3,4,30,0,50,25,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,69,16,26,5,3,4,30,0,0,0,0,0.3517587762935288,0.3517587762935288
vangomi01w,2,0,MIN,WNBA,22,8,243,41,15,19,34,12,3,6,18,0,40,15,20,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,41,15,19,12,3,6,18,0,0,0,0,0.24773661531948085,0.24773661531948085
vangomi01w,3,0,MIN,WNBA,22,13,352,100,29,35,64,14,6,11,20,0,90,41,22,16,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,100,29,35,14,6,11,20,0,0,0,0,0.40284089764656544,0.40284089764656544
vangomi01w,4,0,MIN,WNBA,31,1,528,175,32,75,107,17,10,20,56,0,162,70,52,35,1,0,2,3,0,31,9,0,1,1,3,1,3,4,11,7,2,8,5,0,0,0,528,175,32,75,17,10,20,56,0,0,0,0,0.39943181061682176,0.39943181061682176
vangomi01w,5,0,MIN,WNBA,8,0,66,22,6,7,13,1,0,1,7,0,19,9,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,22,6,7,1,0,1,7,0,0,0,0,0.35303024954087125,0.35303024954087125
vaughki01w,10,0,NYL,WNBA,34,1,396,163,35,53,88,8,6,3,32,0,148,73,34,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,163,35,53,8,6,3,32,0,0,0,0,0.4757575637434959,0.4757575637434959
vaughkr01w,9,0,WAS,WNBA,15,0,78,12,4,11,15,0,2,2,10,0,19,3,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,12,4,11,0,2,2,10,0,0,0,0,0.15512818523997626,0.15512818523997626
vealkr01w,2,0,PHO,WNBA,29,14,658,116,14,46,60,125,33,4,82,0,125,35,42,32,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,116,14,46,125,33,4,82,0,0,0,0,0.3337385967516931,0.3337385967516931
vealkr01w,3,0,PHO,WNBA,23,10,361,71,6,21,27,41,14,2,42,0,79,24,13,10,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,71,6,21,41,14,2,42,0,0,0,0,0.26731301198578916,0.26731301198578916
vilipda01w,7,0,LAS,WNBA,2,0,12,0,0,2,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,1,1,0,0,0,0,0.049999958333368066,0.049999958333368066
vodicka01w,1,0,SEA,WNBA,23,19,489,200,28,69,97,22,13,12,57,0,171,68,78,60,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,200,28,69,22,13,12,57,0,0,0,0,0.4709611355631669,0.4709611355631669
vodicka01w,2,0,SEA,WNBA,29,4,405,150,25,46,71,23,16,7,34,0,122,51,44,38,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,150,25,46,23,16,7,34,0,0,0,0,0.47728393883249537,0.47728393883249537
vodicka01w,3,0,SEA,WNBA,32,30,817,295,61,115,176,47,36,18,55,0,245,114,67,54,38,13,1,2,2,61,25,2,8,10,3,2,0,2,3,16,7,11,10,2,1,0,817,295,61,115,47,36,18,55,0,0,0,0,0.5118726987530882,0.5118726987530882
vodicka01w,4,0,SEA,WNBA,28,27,709,284,55,88,143,31,20,21,53,0,213,101,101,82,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,284,55,88,31,20,21,53,0,0,0,0,0.5188998516375197,0.5188998516375197
vodicka01w,5,0,SEA,WNBA,34,34,873,273,65,103,168,55,32,12,73,0,241,94,108,84,2,1,5,8,8,204,49,13,17,30,6,7,7,13,16,47,19,18,11,0,0,0,873,273,65,103,55,32,12,73,0,0,0,0,0.4300114498280475,0.4300114498280475
vodicka01w,6,0,PHO,WNBA,28,25,821,305,60,136,196,63,28,22,58,0,257,127,72,48,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,305,60,136,63,28,22,58,0,0,0,0,0.5393422589605085,0.5393422589605085
vodicka01w,7,0,PHO,WNBA,28,27,736,272,46,141,187,41,28,19,53,0,250,111,65,50,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,272,46,141,41,28,19,53,0,0,0,0,0.5183423842616524,0.5183423842616524
vodopna01w,6,0,SEA,WNBA,17,0,98,25,3,17,20,10,3,2,8,0,22,8,12,8,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98,25,3,17,10,3,2,8,0,0,0,0,0.39999995918367764,0.39999995918367764
walkeas01w,10,0,SEA,WNBA,13,0,90,23,6,17,23,4,2,2,7,0,28,7,10,8,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,23,6,17,4,2,2,7,0,0,0,0,0.3699999588888934,0.3699999588888934
walkeay01w,3,0,DET,WNBA,32,0,548,162,56,62,118,17,12,34,29,0,167,63,49,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,162,56,62,17,12,34,29,0,0,0,0,0.4631386776799511,0.4631386776799511
walkeay01w,4,0,DET,WNBA,34,1,271,56,34,37,71,10,10,11,19,0,70,24,21,8,0,0,0,4,0,24,5,3,3,6,0,4,1,1,0,5,1,3,3,0,0,0,271,56,34,37,10,10,11,19,0,0,0,0,0.3797047830367239,0.3797047830367239
walkeay01w,5,0,DET,WNBA,18,1,148,18,10,16,26,6,1,4,5,0,28,8,6,2,0,0,0,2,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,148,18,10,16,6,1,4,5,0,0,0,0,0.24189187554784622,0.24189187554784622
walkeay01w,6,2,CHA,WNBA,9,0,92,12,4,14,18,6,2,2,3,0,16,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,12,4,14,6,2,2,3,0,0,0,0,0.28260866493384074,0.28260866493384074
walkeay01w,6,1,DET,WNBA,12,11,241,59,16,31,47,13,6,10,16,0,52,25,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,59,16,31,13,6,10,16,0,0,0,0,0.3838174114598584,0.3838174114598584
walkeay01w,7,0,CHA,WNBA,25,0,181,46,11,20,31,3,10,10,4,0,37,17,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,46,11,20,3,10,10,4,0,0,0,0,0.43480660581178976,0.43480660581178976
walkeay01w,8,0,DET,WNBA,2,1,43,7,0,6,6,1,1,2,6,0,7,3,3,1,0,0,1,5,0,9,6,1,4,5,1,0,0,0,2,3,2,3,2,0,0,0,43,7,0,6,1,1,2,6,0,0,0,0,0.15813949810709346,0.15813949810709346
walkede01w,1,0,POR,WNBA,30,1,311,92,29,18,47,19,17,7,35,0,88,35,47,22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,92,29,18,19,17,7,35,0,0,0,0,0.40418005131253854,0.40418005131253854
walkede01w,2,0,POR,WNBA,21,0,297,113,29,29,58,10,7,12,35,0,100,44,40,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,113,29,29,10,7,12,35,0,0,0,0,0.4579124424945306,0.4579124424945306
walkede01w,3,0,POR,WNBA,31,29,848,339,55,99,154,51,26,33,90,0,287,139,95,59,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,339,55,99,51,26,33,90,0,0,0,0,0.5037735789649342,0.5037735789649342
walkede01w,4,0,SAC,WNBA,34,21,740,307,61,88,149,47,25,23,69,0,242,111,143,83,15,2,0,6,6,170,59,14,13,27,10,1,3,21,17,55,24,20,11,0,0,0,740,307,61,88,47,25,23,69,0,0,0,0,0.5433783710354274,0.5433783710354274
walkede01w,5,0,SAC,WNBA,34,34,884,284,72,71,143,86,26,13,86,0,267,111,103,62,10,0,1,6,6,173,71,11,9,20,14,6,8,18,12,54,30,17,11,0,0,0,884,284,72,71,86,26,13,86,0,0,0,0,0.44649320761885514,0.44649320761885514
walkede01w,6,0,SAC,WNBA,22,19,598,311,47,70,117,48,28,13,69,0,234,125,93,60,1,1,1,6,0,165,61,7,11,18,21,3,0,17,19,52,26,12,9,0,0,0,598,311,47,70,48,28,13,69,0,0,0,0,0.6436454741865305,0.6436454741865305
walkede01w,7,0,SAC,WNBA,23,8,438,213,55,37,92,32,15,7,36,0,181,79,84,55,0,0,1,9,9,220,95,22,15,37,23,6,5,20,24,93,41,23,13,0,0,0,438,213,55,37,32,15,7,36,0,0,0,0,0.6406392547799258,0.6406392547799258
walkede01w,8,0,SAC,WNBA,5,5,105,44,17,8,25,6,3,3,15,0,42,17,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,44,17,8,6,3,3,15,0,0,0,0,0.5266666165079412,0.5266666165079412
walkede01w,9,0,SAC,WNBA,7,0,52,11,4,2,6,1,5,0,10,0,11,5,2,1,0,0,0,3,0,47,20,4,10,14,1,2,0,6,8,16,8,5,4,0,0,0,52,11,4,2,1,5,0,10,0,0,0,0,0.19999996153846888,0.19999996153846888
walkede01w,10,0,SAC,WNBA,34,30,821,291,54,103,157,65,27,16,92,0,250,119,73,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,291,54,103,65,27,16,92,0,0,0,0,0.4576126619048397,0.4576126619048397
