playerID,year,stint,tmID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,num_awards
whiteta01w,8,0,IND,34.0,0.0,745.0,302.0,32.0,50.0,82.0,52.0,27.0,9.0,51.0,66.0,304.0,113.0,76.0,57.0,88.0,19.0,1.0,2.0,0.0,35.0,9.0,0.0,3.0,3.0,2.0,0.0,0.0,4.0,6.0,10.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0
whiteta01w,9,0,IND,34.0,9.0,841.0,368.0,25.0,65.0,90.0,65.0,36.0,10.0,99.0,76.0,352.0,136.0,63.0,53.0,127.0,43.0,2.0,5.0,1.0,82.0,9.0,2.0,7.0,9.0,10.0,5.0,2.0,9.0,10.0,15.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0
whiteta01w,10,0,CON,33.0,22.0,894.0,328.0,27.0,74.0,101.0,80.0,43.0,14.0,85.0,88.0,325.0,119.0,60.0,51.0,120.0,39.0,0.0,3.0,0.0,42.0,16.0,2.0,1.0,3.0,2.0,2.0,0.0,6.0,5.0,16.0,6.0,3.0,3.0,4.0,1.0,0.0,0.0
whitiva01w,2,0,MIN,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
whitiva01w,3,0,MIN,26.0,15.0,462.0,88.0,25.0,58.0,83.0,16.0,15.0,14.0,34.0,62.0,90.0,24.0,54.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whitmta01w,2,0,NYL,32.0,16.0,689.0,277.0,34.0,71.0,105.0,20.0,17.0,17.0,53.0,102.0,253.0,109.0,84.0,59.0,3.0,0.0,1.0,7.0,7.0,196.0,81.0,9.0,18.0,27.0,6.0,3.0,9.0,15.0,22.0,65.0,31.0,24.0,18.0,2.0,1.0,0.0,0.0
whitmta01w,3,0,NYL,32.0,29.0,752.0,226.0,29.0,68.0,97.0,19.0,17.0,10.0,33.0,70.0,222.0,96.0,58.0,33.0,2.0,1.0,0.0,6.0,6.0,152.0,42.0,10.0,12.0,22.0,4.0,4.0,4.0,7.0,13.0,44.0,18.0,10.0,6.0,1.0,0.0,0.0,0.0
whitmta01w,4,0,NYL,32.0,32.0,977.0,406.0,43.0,98.0,141.0,23.0,27.0,43.0,49.0,102.0,310.0,148.0,150.0,110.0,1.0,0.0,1.0,8.0,8.0,271.0,129.0,8.0,28.0,36.0,10.0,3.0,4.0,9.0,20.0,93.0,51.0,37.0,26.0,3.0,1.0,0.0,0.0
whitmta01w,5,0,LAS,33.0,29.0,823.0,271.0,38.0,84.0,122.0,25.0,35.0,22.0,57.0,100.0,242.0,110.0,76.0,50.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whitmta01w,6,0,LAS,34.0,5.0,595.0,210.0,38.0,68.0,106.0,17.0,12.0,5.0,34.0,73.0,173.0,77.0,72.0,49.0,16.0,7.0,0.0,3.0,0.0,39.0,10.0,0.0,6.0,6.0,1.0,0.0,0.0,3.0,4.0,10.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0
whitmta01w,7,0,IND,34.0,34.0,917.0,327.0,54.0,89.0,143.0,42.0,33.0,14.0,57.0,110.0,265.0,115.0,106.0,92.0,19.0,5.0,1.0,2.0,2.0,48.0,18.0,2.0,1.0,3.0,1.0,1.0,0.0,7.0,7.0,14.0,6.0,8.0,5.0,1.0,1.0,0.0,0.0
whitmta01w,8,0,IND,34.0,34.0,1057.0,528.0,53.0,112.0,165.0,61.0,46.0,12.0,94.0,91.0,435.0,199.0,140.0,115.0,38.0,15.0,1.0,2.0,2.0,69.0,53.0,4.0,9.0,13.0,2.0,1.0,0.0,10.0,9.0,40.0,19.0,13.0,13.0,7.0,2.0,1.0,0.0
whitmta01w,9,0,CON,34.0,25.0,880.0,370.0,45.0,125.0,170.0,51.0,20.0,11.0,84.0,86.0,335.0,139.0,93.0,71.0,70.0,21.0,1.0,6.0,0.0,184.0,99.0,6.0,26.0,32.0,16.0,3.0,1.0,18.0,19.0,87.0,39.0,13.0,8.0,23.0,13.0,0.0,0.0
whitmta01w,10,0,CON,34.0,33.0,911.0,429.0,40.0,121.0,161.0,47.0,20.0,13.0,68.0,95.0,392.0,160.0,96.0,75.0,108.0,34.0,1.0,3.0,3.0,87.0,30.0,6.0,8.0,14.0,6.0,4.0,0.0,8.0,5.0,32.0,12.0,9.0,6.0,7.0,0.0,0.0,0.0
whittje01w,2,0,WAS,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
whittkh01w,9,0,IND,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
whittkh01w,10,0,IND,22.0,0.0,186.0,43.0,10.0,24.0,34.0,6.0,9.0,11.0,12.0,42.0,44.0,17.0,17.0,9.0,0.0,0.0,0.0,3.0,0.0,24.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,3.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
wickssu01w,2,0,NYL,32.0,12.0,680.0,156.0,49.0,100.0,149.0,21.0,26.0,39.0,50.0,78.0,143.0,55.0,62.0,45.0,5.0,1.0,1.0,7.0,0.0,131.0,23.0,11.0,16.0,27.0,3.0,7.0,9.0,5.0,21.0,26.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0
wickssu01w,3,0,NYL,30.0,3.0,602.0,157.0,36.0,102.0,138.0,37.0,36.0,30.0,43.0,86.0,130.0,61.0,52.0,35.0,7.0,0.0,2.0,6.0,0.0,118.0,28.0,10.0,10.0,20.0,5.0,2.0,6.0,8.0,17.0,27.0,12.0,5.0,4.0,0.0,0.0,0.0,1.0
wiggica01w,9,0,MIN,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
wiggica01w,10,0,MIN,30.0,1.0,824.0,472.0,39.0,58.0,97.0,90.0,54.0,7.0,57.0,113.0,340.0,137.0,197.0,161.0,121.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
wilkibr01w,7,0,SAC,25.54,14.06,551.91,185.83,24.96,56.79,81.75,42.45,20.43,9.74,39.28,53.91,160.15,67.6,52.41,38.9,34.99,11.74,0.55,2.0,1.09,44.98,14.88,1.82,4.73,6.55,3.21,1.47,0.67,2.84,4.28,12.66,5.27,4.5,3.36,2.66,0.98,0.04,0.04
wilkibr01w,9,0,SAS,4.0,0.0,14.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williad01w,2,0,PHO,28.0,2.0,351.0,78.0,24.0,47.0,71.0,16.0,14.0,4.0,29.0,42.0,72.0,29.0,38.0,20.0,0.0,0.0,0.0,2.0,0.0,30.0,5.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
williad01w,3,0,PHO,25.0,1.0,375.0,96.0,21.0,54.0,75.0,11.0,15.0,5.0,34.0,43.0,113.0,38.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williad01w,4,0,PHO,32.0,30.0,878.0,200.0,64.0,156.0,220.0,35.0,48.0,29.0,63.0,88.0,169.0,79.0,60.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williad01w,5,1,PHO,34.0,33.0,985.0,334.0,68.0,184.0,252.0,31.0,57.0,19.0,73.0,95.0,351.0,141.0,85.0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williad01w,5,2,SAS,11.0,8.0,145.0,65.0,10.0,11.0,21.0,5.0,11.0,5.0,15.0,16.0,60.0,27.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williad01w,7,0,MIN,12.0,0.0,149.0,32.0,6.0,22.0,28.0,8.0,8.0,1.0,12.0,19.0,45.0,15.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williad01w,8,0,SAC,32.0,0.0,488.0,157.0,40.0,109.0,149.0,8.0,25.0,8.0,19.0,60.0,134.0,60.0,69.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williad01w,9,0,SAC,34.0,2.0,609.0,211.0,61.0,91.0,152.0,28.0,22.0,6.0,57.0,65.0,179.0,85.0,52.0,41.0,0.0,0.0,1.0,3.0,0.0,50.0,14.0,7.0,9.0,16.0,2.0,1.0,1.0,6.0,5.0,17.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0
willian01w,6,0,PHO,26.65,15.15,595.55,202.63,28.15,62.64,90.79,45.87,22.75,11.35,41.56,56.01,175.03,74.17,56.05,41.7,35.87,12.58,0.49,2.27,1.3,51.9,17.12,2.49,5.36,7.85,3.75,2.1,1.04,3.58,4.45,15.18,6.27,4.4,3.37,3.32,1.21,0.01,0.04
willian01w,7,0,DET,16.0,0.0,149.0,40.0,9.0,14.0,23.0,9.0,4.0,7.0,11.0,17.0,50.0,15.0,7.0,6.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willile01w,5,0,CON,28.7,17.01,651.85,232.97,33.24,71.39,104.63,51.13,24.66,12.93,46.39,61.6,201.87,85.06,63.94,47.89,44.05,14.97,0.58,2.22,1.39,53.69,18.96,2.43,6.16,8.59,4.55,1.83,1.16,3.5,5.1,16.68,6.86,5.2,4.12,3.5,1.13,0.02,0.06
willile01w,6,0,CON,23.0,0.0,175.0,68.0,22.0,21.0,43.0,7.0,8.0,2.0,12.0,16.0,38.0,24.0,26.0,20.0,1.0,0.0,0.0,8.0,0.0,60.0,17.0,8.0,11.0,19.0,1.0,0.0,1.0,3.0,4.0,18.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0
willile01w,7,0,CON,18.0,0.0,91.0,24.0,10.0,7.0,17.0,3.0,2.0,0.0,14.0,16.0,17.0,7.0,20.0,10.0,0.0,0.0,0.0,3.0,0.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
willile01w,8,0,CON,29.0,0.0,209.0,63.0,20.0,35.0,55.0,17.0,5.0,0.0,15.0,23.0,53.0,25.0,13.0,7.0,10.0,6.0,0.0,3.0,0.0,10.0,5.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
willile01w,9,0,PHO,28.0,5.0,320.0,58.0,27.0,50.0,77.0,11.0,8.0,6.0,19.0,44.0,52.0,20.0,25.0,18.0,4.0,0.0,0.0,3.0,0.0,41.0,16.0,5.0,5.0,10.0,2.0,0.0,1.0,3.0,5.0,8.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0
willile01w,10,0,PHO,34.0,27.0,834.0,343.0,86.0,116.0,202.0,29.0,22.0,7.0,46.0,116.0,244.0,139.0,81.0,60.0,27.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willile02w,3,0,DET,25.23,13.75,548.8,181.49,26.81,57.19,84.0,40.49,21.88,9.7,39.26,50.48,160.77,66.49,49.2,36.53,35.69,11.98,0.41,1.74,1.06,41.03,13.2,1.91,4.14,6.05,3.08,1.38,0.95,2.43,3.52,11.93,4.9,3.33,2.48,2.82,0.93,0.02,0.05
willili01w,7,0,LAS,25.54,14.06,551.91,185.83,24.96,56.79,81.75,42.45,20.43,9.74,39.28,53.91,160.15,67.6,52.41,38.9,34.99,11.74,0.55,2.0,1.09,44.98,14.88,1.82,4.73,6.55,3.21,1.47,0.67,2.84,4.28,12.66,5.27,4.5,3.36,2.66,0.98,0.04,0.04
willili01w,8,1,LAS,24.0,0.0,320.0,111.0,13.0,30.0,43.0,10.0,26.0,0.0,17.0,25.0,91.0,35.0,31.0,22.0,52.0,19.0,0.0,5.0,0.0,65.0,16.0,6.0,7.0,13.0,7.0,1.0,0.0,3.0,4.0,22.0,6.0,2.0,1.0,12.0,3.0,0.0,0.0
willili01w,8,2,NYL,8.0,0.0,77.0,18.0,2.0,7.0,9.0,4.0,4.0,1.0,10.0,10.0,20.0,7.0,4.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willili01w,9,0,NYL,16.0,0.0,157.0,61.0,12.0,15.0,27.0,9.0,10.0,0.0,24.0,14.0,61.0,21.0,8.0,5.0,44.0,14.0,0.0,2.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
willili01w,10,0,SAC,34.0,2.0,458.0,191.0,8.0,50.0,58.0,14.0,29.0,5.0,31.0,45.0,140.0,59.0,30.0,29.0,94.0,44.0,0.0,6.0,0.0,28.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,6.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
willina01w,2,0,UTA,29.0,29.0,1039.0,543.0,132.0,204.0,336.0,51.0,35.0,18.0,79.0,124.0,365.0,179.0,228.0,182.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willina01w,3,0,UTA,31.0,31.0,1064.0,439.0,111.0,197.0,308.0,55.0,41.0,10.0,70.0,128.0,349.0,171.0,133.0,97.0,4.0,0.0,4.0,2.0,2.0,57.0,21.0,7.0,9.0,16.0,0.0,3.0,1.0,5.0,10.0,16.0,8.0,6.0,5.0,0.0,0.0,1.0,0.0
willina01w,4,0,IND,31.0,31.0,1008.0,351.0,105.0,150.0,255.0,38.0,38.0,16.0,72.0,122.0,285.0,124.0,132.0,98.0,12.0,5.0,4.0,5.0,5.0,186.0,70.0,21.0,25.0,46.0,7.0,5.0,7.0,8.0,16.0,47.0,25.0,28.0,19.0,4.0,1.0,1.0,0.0
willina01w,5,0,IND,34.0,34.0,1054.0,457.0,109.0,146.0,255.0,46.0,43.0,21.0,70.0,138.0,363.0,176.0,148.0,105.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willina01w,6,0,IND,34.0,34.0,956.0,349.0,93.0,142.0,235.0,62.0,40.0,23.0,65.0,122.0,293.0,133.0,119.0,83.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williri01w,2,0,IND,32.0,29.0,1014.0,352.0,22.0,73.0,95.0,101.0,76.0,3.0,69.0,69.0,274.0,112.0,108.0,79.0,131.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williri01w,3,2,HOU,32.0,29.0,1042.0,380.0,25.0,79.0,104.0,114.0,72.0,11.0,100.0,71.0,293.0,115.0,130.0,109.0,109.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
williri01w,3,1,IND,9.0,0.0,85.0,19.0,0.0,6.0,6.0,7.0,11.0,0.0,10.0,11.0,11.0,5.0,10.0,7.0,6.0,2.0,0.0,3.0,0.0,69.0,20.0,3.0,3.0,6.0,7.0,3.0,0.0,1.0,5.0,25.0,8.0,0.0,0.0,14.0,4.0,0.0,0.0
williri01w,4,0,SEA,20.0,1.0,484.0,120.0,10.0,27.0,37.0,43.0,21.0,2.0,29.0,34.0,135.0,39.0,34.0,25.0,67.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willish01w,4,0,LAS,26.12,15.6,604.13,208.08,28.55,61.69,90.24,47.04,23.71,11.16,42.62,55.83,178.36,75.29,57.52,43.31,41.07,14.19,0.53,1.78,1.11,44.72,16.41,2.01,4.64,6.66,3.96,1.6,0.72,2.72,3.83,13.91,6.03,4.09,3.11,3.47,1.23,0.02,0.05
willito01w,5,0,SAS,28.7,17.01,651.85,232.97,33.24,71.39,104.63,51.13,24.66,12.93,46.39,61.6,201.87,85.06,63.94,47.89,44.05,14.97,0.58,2.22,1.39,53.69,18.96,2.43,6.16,8.59,4.55,1.83,1.16,3.5,5.1,16.68,6.86,5.2,4.12,3.5,1.13,0.02,0.06
williwe01w,2,0,LAS,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
wirthch01w,10,0,IND,28.09,16.51,621.77,243.43,31.76,73.59,105.35,52.2,25.52,12.22,47.11,63.24,204.69,87.19,69.31,52.68,47.79,16.38,0.56,2.5,1.31,55.1,20.23,2.49,6.44,8.93,4.32,1.95,1.01,4.04,5.19,17.52,7.26,5.39,4.28,4.31,1.42,0.02,0.05
wisdoli01w,10,0,LAS,28.09,16.51,621.77,243.43,31.76,73.59,105.35,52.2,25.52,12.22,47.11,63.24,204.69,87.19,69.31,52.68,47.79,16.38,0.56,2.5,1.31,55.1,20.23,2.49,6.44,8.93,4.32,1.95,1.01,4.04,5.19,17.52,7.26,5.39,4.28,4.31,1.42,0.02,0.05
witheso01w,2,0,POR,32.0,32.0,1061.0,538.0,23.0,82.0,105.0,68.0,38.0,8.0,88.0,72.0,456.0,175.0,147.0,128.0,163.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
witheso01w,3,0,LAS,31.0,30.0,862.0,373.0,20.0,54.0,74.0,54.0,30.0,8.0,72.0,59.0,358.0,113.0,106.0,90.0,182.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
witheso01w,4,0,LAS,31.0,1.0,358.0,161.0,9.0,20.0,29.0,29.0,13.0,2.0,22.0,27.0,118.0,49.0,46.0,35.0,67.0,28.0,0.0,6.0,0.0,39.0,18.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,3.0,14.0,5.0,4.0,4.0,11.0,4.0,0.0,0.0
wolteka01w,2,0,SAC,31.0,30.0,793.0,370.0,46.0,118.0,164.0,39.0,12.0,49.0,73.0,99.0,264.0,148.0,100.0,74.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wolteka01w,3,0,SAC,31.0,1.0,378.0,151.0,21.0,53.0,74.0,17.0,4.0,25.0,33.0,55.0,134.0,63.0,31.0,25.0,0.0,0.0,0.0,4.0,0.0,37.0,10.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,10.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
wolvean01w,2,0,CLE,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
wrighsh01w,5,0,PHO,28.7,17.01,651.85,232.97,33.24,71.39,104.63,51.13,24.66,12.93,46.39,61.6,201.87,85.06,63.94,47.89,44.05,14.97,0.58,2.22,1.39,53.69,18.96,2.43,6.16,8.59,4.55,1.83,1.16,3.5,5.1,16.68,6.86,5.2,4.12,3.5,1.13,0.02,0.06
wrighsh01w,6,0,PHO,24.0,0.0,243.0,57.0,17.0,10.0,27.0,8.0,3.0,1.0,15.0,19.0,42.0,13.0,32.0,25.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrighta01w,6,0,SEA,26.65,15.15,595.55,202.63,28.15,62.64,90.79,45.87,22.75,11.35,41.56,56.01,175.03,74.17,56.05,41.7,35.87,12.58,0.49,2.27,1.3,51.9,17.12,2.49,5.36,7.85,3.75,2.1,1.04,3.58,4.45,15.18,6.27,4.4,3.37,3.32,1.21,0.01,0.04
wrighta01w,7,0,SEA,34.0,8.0,528.0,122.0,20.0,37.0,57.0,53.0,18.0,3.0,40.0,60.0,106.0,49.0,36.0,24.0,1.0,0.0,1.0,3.0,0.0,38.0,9.0,1.0,4.0,5.0,7.0,3.0,0.0,2.0,6.0,5.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0
wrighta01w,8,0,SEA,33.0,0.0,508.0,124.0,19.0,41.0,60.0,41.0,11.0,2.0,52.0,53.0,119.0,42.0,45.0,38.0,14.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
wrighta01w,9,0,SEA,34.0,5.0,547.0,139.0,17.0,26.0,43.0,69.0,31.0,2.0,55.0,56.0,125.0,50.0,39.0,33.0,22.0,6.0,0.0,2.0,0.0,42.0,18.0,5.0,0.0,5.0,5.0,1.0,1.0,6.0,6.0,15.0,7.0,4.0,4.0,2.0,0.0,0.0,0.0
wrighta01w,10,0,SEA,34.0,14.0,808.0,268.0,32.0,84.0,116.0,84.0,31.0,8.0,78.0,94.0,250.0,108.0,61.0,48.0,24.0,4.0,1.0,3.0,3.0,103.0,41.0,4.0,13.0,17.0,8.0,6.0,0.0,11.0,10.0,34.0,14.0,16.0,12.0,2.0,1.0,0.0,0.0
wyckobr01w,2,0,ORL,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
wyckobr01w,3,0,ORL,32.0,27.0,648.0,108.0,48.0,74.0,122.0,37.0,26.0,15.0,50.0,91.0,125.0,41.0,28.0,20.0,37.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wyckobr01w,4,0,CON,32.0,5.0,514.0,81.0,28.0,62.0,90.0,32.0,19.0,18.0,30.0,71.0,95.0,31.0,7.0,5.0,50.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wyckobr01w,6,0,CON,34.0,22.0,755.0,156.0,48.0,98.0,146.0,35.0,33.0,19.0,39.0,109.0,142.0,55.0,36.0,26.0,70.0,20.0,1.0,4.0,3.0,89.0,18.0,3.0,9.0,12.0,5.0,2.0,1.0,2.0,11.0,16.0,7.0,4.0,3.0,6.0,1.0,0.0,0.0
wyckobr01w,7,0,CHI,34.0,1.0,596.0,105.0,25.0,70.0,95.0,35.0,13.0,9.0,28.0,82.0,88.0,35.0,20.0,13.0,52.0,22.0,0.0,8.0,0.0,109.0,18.0,3.0,12.0,15.0,3.0,1.0,2.0,5.0,13.0,12.0,5.0,6.0,4.0,10.0,4.0,0.0,0.0
wyckobr01w,8,0,CHI,15.0,13.0,345.0,50.0,15.0,25.0,40.0,33.0,14.0,12.0,16.0,40.0,66.0,16.0,10.0,8.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wyckobr01w,9,0,CHI,34.0,7.0,520.0,98.0,24.0,84.0,108.0,47.0,20.0,18.0,27.0,81.0,85.0,32.0,13.0,10.0,67.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wyckobr01w,10,0,CHI,34.0,23.0,594.0,75.0,14.0,65.0,79.0,46.0,14.0,20.0,34.0,80.0,73.0,25.0,16.0,9.0,51.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
